time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2016-05-22 06:00:00,-67.9808,-29.6276,,-15.5,966.1,-1.3,13.8,48.0,0,2015P21,-1280.125390540444,1360.7335286102834,1868.2389438694713,3600.0,0.5189552621859642,-0.35559038626123446,0.37798153572507875,680.6513542272029,284.94935377314835,737.8905069365373
2016-05-22 07:00:00,-67.9808,-29.6276,,-15.7,965.8,-1.1,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,680.6513542272029,284.94935377314835,737.8905069365373
2016-05-22 08:00:00,-67.9808,-29.6276,0.173,-16.0,965.6,-0.7,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,680.6513542272029,284.94935377314835,737.8905069365373
2016-05-22 09:00:00,-67.9678,-29.676,,-16.2,965.7,-0.4,13.8,48.0,0,2015P21,-2025.8391295159718,1449.959718056087,2491.2662167386525,3600.0,0.6920183935385146,-0.5627330915322144,0.40276658834891305,682.4314953222173,286.39931349120474,740.0927729521151
2016-05-22 10:00:00,-67.9678,-29.676,,-16.4,966.0,0.2,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,682.4314953222173,286.39931349120474,740.0927729521151
2016-05-22 11:00:00,-67.9678,-29.676,0.231,-16.6,966.0,0.4,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,682.4314953222173,286.39931349120474,740.0927729521151
2016-05-22 12:00:00,-67.9556,-29.7184,,-16.8,966.2,0.5,13.8,48.0,0,2015P21,-1775.696744472114,1360.7293258755217,2237.1149337096017,3600.0,0.6214208149193338,-0.49324909568669834,0.37798036829875603,683.9908685085107,287.76004281708015,742.0575115482052
2016-05-22 13:00:00,-67.9556,-29.7184,,-17.0,966.4,0.4,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,683.9908685085107,287.76004281708015,742.0575115482052
2016-05-22 14:00:00,-67.9556,-29.7184,0.207,-17.1,966.5,0.5,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,683.9908685085107,287.76004281708015,742.0575115482052
2016-05-22 15:00:00,-67.94,-29.7464,,-17.1,966.6,0.4,13.8,40.0,0,2015P21,-1173.246328575613,1739.9460077393533,2098.551657063573,3600.0,0.5829310158509926,-0.3259017579376703,0.48331833548315367,685.0205974535211,289.4999888248194,743.6823666493307
2016-05-22 16:00:00,-67.94,-29.7464,,-17.1,967.1,0.7,13.8,40.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,685.0205974535211,289.4999888248194,743.6823666493307
2016-05-22 17:00:00,-67.94,-29.7464,0.194,-17.0,967.5,1.0,13.8,40.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,685.0205974535211,289.4999888248194,743.6823666493307
2016-05-22 18:00:00,-67.9212,-29.761,,-17.1,967.6,0.9,13.8,48.0,0,2015P21,-612.1750945743803,2096.8535833589103,2184.388540636087,3600.0,0.6067745946211353,-0.1700486373817723,0.5824593287108084,685.5575130729026,291.59684240817836,744.9951826912192
2016-05-22 19:00:00,-67.9212,-29.761,,-17.1,967.9,0.8,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,685.5575130729026,291.59684240817836,744.9951826912192
2016-05-22 20:00:00,-67.9212,-29.761,0.202,-17.2,968.1,0.6,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,685.5575130729026,291.59684240817836,744.9951826912192
2016-05-22 21:00:00,-67.902,-29.776,,-17.2,968.6,1.0,13.8,48.0,0,2015P21,-629.4557476288193,2141.462493021172,2232.05648388194,3600.0,0.6200156899672056,-0.17484881878578312,0.5948506925058812,686.1091283663793,293.738304901199,746.3430362734703
2016-05-22 22:00:00,-67.902,-29.776,,-17.1,969.0,1.1,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.1091283663793,293.738304901199,746.3430362734703
2016-05-22 23:00:00,-67.902,-29.776,0.207,-17.0,969.3,1.2,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.1091283663793,293.738304901199,746.3430362734703
2016-05-23 00:00:00,-67.8858,-29.7988,,-16.7,970.0,1.4,13.8,48.0,0,2015P21,-957.5623516489859,1806.8550487083517,2044.908512461718,3600.0,0.5680301423504772,-0.2659895421247183,0.5019041801967643,686.9475635171508,295.5451599499077,747.826113874052
2016-05-23 01:00:00,-67.8858,-29.7988,,-16.5,970.5,1.4,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.9475635171508,295.5451599499077,747.826113874052
2016-05-23 02:00:00,-67.8858,-29.7988,0.189,-16.3,970.9,1.6,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.9475635171508,295.5451599499077,747.826113874052
2016-05-23 03:00:00,-67.8716,-29.829,,-16.1,971.4,1.4,13.8,44.0,0,2015P21,-1269.2324908345508,1583.783564339552,2029.6111682936155,3600.0,0.5637808800815599,-0.35256458078737524,0.43993987898320885,688.0580849907273,297.1289435142473,749.4728396646535
2016-05-23 04:00:00,-67.8716,-29.829,,-16.0,972.0,1.6,13.8,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,688.0580849907273,297.1289435142473,749.4728396646535
2016-05-23 05:00:00,-67.8716,-29.829,0.188,-15.8,972.6,1.7,13.8,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,688.0580849907273,297.1289435142473,749.4728396646535
2016-05-23 06:00:00,-67.8572,-29.8658,,-15.7,973.3,1.9,13.8,48.0,0,2015P21,-1547.5567728684482,1606.0875497972843,2230.3473233702525,3600.0,0.6195409231584035,-0.42987688135234675,0.44613543049924564,689.4112455570923,298.7350310640445,751.3524368000793
2016-05-23 07:00:00,-67.8572,-29.8658,,-15.6,974.0,2.0,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,689.4112455570923,298.7350310640445,751.3524368000793
2016-05-23 08:00:00,-67.8572,-29.8658,0.207,-15.5,974.7,2.1,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,689.4112455570923,298.7350310640445,751.3524368000793
2016-05-23 09:00:00,-67.842,-29.9066,,-15.5,975.6,2.3,13.8,48.0,0,2015P21,-1716.8288498809984,1695.311547750754,2412.795586808126,3600.0,0.6702209963355905,-0.4768969027447218,0.47091987437520944,690.9114146180578,300.4303426117955,753.4035927783772
2016-05-23 10:00:00,-67.842,-29.9066,,-15.5,976.4,2.3,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.9114146180578,300.4303426117955,753.4035927783772
2016-05-23 11:00:00,-67.842,-29.9066,0.223,-15.5,977.0,2.3,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.9114146180578,300.4303426117955,753.4035927783772
2016-05-23 12:00:00,-67.8258,-29.9416,,-15.5,977.5,1.9,13.8,48.0,0,2015P21,-1473.7290300878756,1806.8417088477338,2331.6419568526276,3600.0,0.6476783213479521,-0.4093691750244099,0.501900474679926,692.1982620712487,302.23718432064294,755.3050705513152
2016-05-23 13:00:00,-67.8258,-29.9416,,-15.4,978.0,1.6,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,692.1982620712487,302.23718432064294,755.3050705513152
2016-05-23 14:00:00,-67.8258,-29.9416,0.216,-15.4,978.6,1.6,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,692.1982620712487,302.23718432064294,755.3050705513152
2016-05-23 15:00:00,-67.8102,-29.9678,,-15.6,979.0,1.4,13.8,48.0,0,2015P21,-1103.9566146045931,1739.9182368325837,2060.591099124676,3600.0,0.5723864164235212,-0.3066546151679425,0.48331062134238434,693.1615215974493,303.97710255747586,756.8850466897397
2016-05-23 16:00:00,-67.8102,-29.9678,,-15.7,979.5,1.5,13.8,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.1615215974493,303.97710255747586,756.8850466897397
2016-05-23 17:00:00,-67.8102,-29.9678,0.191,-15.7,980.0,1.4,13.8,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.1615215974493,303.97710255747586,756.8850466897397
2016-05-23 18:00:00,-67.7954,-29.9844,,-15.8,980.2,1.3,13.8,48.0,0,2015P21,-699.920219294844,1650.6885673342092,1792.947589782146,3600.0,0.49804099716170724,-0.19442228313745666,0.45852460203728035,693.7718143357648,305.62779112480985,758.1079587199764
2016-05-23 19:00:00,-67.7954,-29.9844,,-15.8,980.6,1.1,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.7718143357648,305.62779112480985,758.1079587199764
2016-05-23 20:00:00,-67.7954,-29.9844,0.166,-15.9,981.2,1.2,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.7718143357648,305.62779112480985,758.1079587199764
2016-05-23 21:00:00,-67.7778,-29.9942,,-16.0,981.6,1.3,13.6,48.0,0,2015P21,-413.4673266143253,1962.977076305989,2006.049409232087,3600.0,0.5572359470089131,-0.11485203517064592,0.5452714100849969,694.1321015402917,307.5907682011161,759.2308312175518
2016-05-23 22:00:00,-67.7778,-29.9942,,-16.0,982.0,1.4,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.1321015402917,307.5907682011161,759.2308312175518
2016-05-23 23:00:00,-67.7778,-29.9942,0.186,-16.0,982.2,1.0,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.1321015402917,307.5907682011161,759.2308312175518
2016-05-24 00:00:00,-67.7572,-29.999,,-16.0,982.6,1.1,13.6,48.0,0,2015P21,-202.66685398005868,2297.5700249669917,2306.4912471823945,3600.0,0.6406920131062207,-0.05629634832779408,0.6382138958241643,694.3085670895933,309.8883382260832,760.3256989623115
2016-05-24 01:00:00,-67.7572,-29.999,,-16.1,982.9,0.9,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.3085670895933,309.8883382260832,760.3256989623115
2016-05-24 02:00:00,-67.7572,-29.999,0.214,-16.2,983.1,1.0,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.3085670895933,309.8883382260832,760.3256989623115
2016-05-24 03:00:00,-67.7376,-30.0018,,-16.4,983.4,0.8,13.6,44.0,0,2015P21,-118.3262645948402,2186.0320722864385,2189.2321315835625,3600.0,0.6081200365509896,-0.03286840683190005,0.6072311311906774,694.4115048246176,312.07437029836933,761.3131751322275
2016-05-24 04:00:00,-67.7376,-30.0018,,-16.5,983.5,0.6,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.4115048246176,312.07437029836933,761.3131751322275
2016-05-24 05:00:00,-67.7376,-30.0018,0.203,-16.6,984.0,0.9,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.4115048246176,312.07437029836933,761.3131751322275
2016-05-24 06:00:00,-67.7208,-30.0072,,-16.7,984.3,0.9,13.6,48.0,0,2015P21,-228.391337431273,1873.7375612655173,1887.6056398281114,3600.0,0.5243348999522531,-0.06344203817535361,0.5204826559070882,694.6100265543487,313.9481078596347,762.2640641001501
2016-05-24 07:00:00,-67.7208,-30.0072,,-16.8,984.7,1.2,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.6100265543487,313.9481078596347,762.2640641001501
2016-05-24 08:00:00,-67.7208,-30.0072,0.175,-16.8,985.4,1.4,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.6100265543487,313.9481078596347,762.2640641001501
2016-05-24 09:00:00,-67.704,-30.014,,-16.9,986.5,2.2,13.6,44.0,0,2015P21,-287.8096971324621,1873.733668081893,1895.7089124301508,3600.0,0.5265858090083753,-0.07994713809235057,0.5204815744671925,694.8600149223903,315.82184152771674,763.2652723161867
2016-05-24 10:00:00,-67.704,-30.014,,-16.9,987.1,2.4,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.8600149223903,315.82184152771674,763.2652723161867
2016-05-24 11:00:00,-67.704,-30.014,0.176,-17.0,987.5,2.2,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.8600149223903,315.82184152771674,763.2652723161867
2016-05-24 12:00:00,-67.6844,-30.0188,,-17.0,987.7,1.2,13.6,48.0,0,2015P21,-203.30503259846472,2186.0176891335177,2195.451268756496,3600.0,0.6098475746545823,-0.0564736201662402,0.6072271358704215,695.0364759850979,318.0078592168502,764.3328473076815
2016-05-24 13:00:00,-67.6844,-30.0188,,-16.9,988.0,0.8,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,695.0364759850979,318.0078592168502,764.3328473076815
2016-05-24 14:00:00,-67.6844,-30.0188,0.203,-16.8,988.4,0.8,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,695.0364759850979,318.0078592168502,764.3328473076815
2016-05-24 15:00:00,-67.669,-30.0198,,-16.7,989.1,1.4,13.6,48.0,0,2015P21,-42.390513386114016,1717.5816051441516,1718.1046318413494,3600.0,0.477251286622597,-0.011775142607253894,0.477106001428931,695.0732385695134,319.72544082199425,765.0824560034887
2016-05-24 16:00:00,-67.669,-30.0198,,-16.6,989.4,1.4,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,695.0732385695134,319.72544082199425,765.0824560034887
2016-05-24 17:00:00,-67.669,-30.0198,0.159,-16.6,989.5,1.1,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,695.0732385695134,319.72544082199425,765.0824560034887
2016-05-24 18:00:00,-67.6586,-30.0132,,-16.5,989.6,0.5,13.6,48.0,0,2015P21,279.96041152346504,1159.9233859826643,1193.2309472058948,3600.0,0.33145304089052635,0.07776678097874029,0.32220094055074006,694.8306046394782,320.88536420797686,765.3476243554617
2016-05-24 19:00:00,-67.6586,-30.0132,,-16.4,989.5,0.1,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.8306046394782,320.88536420797686,765.3476243554617
2016-05-24 20:00:00,-67.6586,-30.0132,0.11,-16.2,989.5,0.0,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.8306046394782,320.88536420797686,765.3476243554617
2016-05-24 21:00:00,-67.6498,-29.994,,-16.1,989.8,0.1,13.6,48.0,0,2015P21,814.7898154516167,981.4724664585291,1275.605991589828,3600.0,0.3543349976638411,0.22633050429211576,0.27263124068292477,694.1247487854808,321.86683667443555,765.119224322141
2016-05-24 22:00:00,-67.6498,-29.994,,-16.0,989.9,0.4,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.1247487854808,321.86683667443555,765.119224322141
2016-05-24 23:00:00,-67.6498,-29.994,0.118,-15.9,990.0,0.5,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,694.1247487854808,321.86683667443555,765.119224322141
2016-05-25 00:00:00,-67.6358,-29.9754,,-16.0,990.6,0.8,13.6,48.0,0,2015P21,789.6223243718888,1561.4312622239481,1749.7345518097127,3600.0,0.486037375502698,0.21933953454774688,0.43373090617331894,693.4409343425095,323.42826793665927,765.1576137779197
2016-05-25 01:00:00,-67.6358,-29.9754,,-16.1,991.1,1.2,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.4409343425095,323.42826793665927,765.1576137779197
2016-05-25 02:00:00,-67.6358,-29.9754,0.162,-16.3,991.6,1.5,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.4409343425095,323.42826793665927,765.1576137779197
2016-05-25 03:00:00,-67.6216,-29.9766,,-16.5,992.5,1.9,13.6,44.0,0,2015P21,-50.97362026064479,1583.734653035656,1584.5547517168495,3600.0,0.4401540976991249,-0.01415933896129022,0.43992629250990445,693.485051895548,325.0120025896951,765.8683431438689
2016-05-25 04:00:00,-67.6216,-29.9766,,-16.7,993.1,2.0,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.485051895548,325.0120025896951,765.8683431438689
2016-05-25 05:00:00,-67.6216,-29.9766,0.147,-16.9,993.8,2.3,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.485051895548,325.0120025896951,765.8683431438689
2016-05-25 06:00:00,-67.6158,-29.987,,-17.1,994.6,2.1,13.6,48.0,0,2015P21,-442.037209532558,646.8767315805835,783.4835036372551,3600.0,0.2176343065659042,-0.12278811375904389,0.17968798099460653,693.8674011784034,325.65887932127634,766.4891885074838
2016-05-25 07:00:00,-67.6158,-29.987,,-17.2,995.1,2.0,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8674011784034,325.65887932127634,766.4891885074838
2016-05-25 08:00:00,-67.6158,-29.987,0.073,-17.3,995.6,1.8,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8674011784034,325.65887932127634,766.4891885074838
2016-05-25 09:00:00,-67.6112,-29.9894,,-17.4,996.4,1.8,13.6,48.0,0,2015P21,-102.0336420825307,513.0398352617998,523.0876950207113,3600.0,0.14530213750575313,-0.02834267835625853,0.14251106535049995,693.9556349040447,326.17191915653814,766.7871569486118
2016-05-25 10:00:00,-67.6112,-29.9894,,-17.5,997.1,2.1,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.9556349040447,326.17191915653814,766.7871569486118
2016-05-25 11:00:00,-67.6112,-29.9894,0.048,-17.5,997.8,2.2,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.9556349040447,326.17191915653814,766.7871569486118
2016-05-25 12:00:00,-67.6028,-29.9882,,-17.6,998.1,1.7,13.6,44.0,0,2015P21,51.026756330337406,936.8545952635884,938.243178780479,3600.0,0.2606231052167997,0.01417409898064928,0.260237387573219,693.9115180751803,327.1087737518019,767.1462342883583
2016-05-25 13:00:00,-67.6028,-29.9882,,-17.6,998.6,1.5,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.9115180751803,327.1087737518019,767.1462342883583
2016-05-25 14:00:00,-67.6028,-29.9882,0.087,-17.5,999.0,1.2,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.9115180751803,327.1087737518019,767.1462342883583
2016-05-25 15:00:00,-67.593,-29.9868,,-17.5,999.4,1.3,13.6,48.0,0,2015P21,59.55238119239808,1092.9957925462625,1094.6169597761204,3600.0,0.3040602666044779,0.016542328108999468,0.30360994237396177,693.8600483556719,328.20176954434777,767.5663933733528
2016-05-25 16:00:00,-67.593,-29.9868,,-17.5,999.4,0.8,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8600483556719,328.20176954434777,767.5663933733528
2016-05-25 17:00:00,-67.593,-29.9868,,-17.5,999.4,0.4,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8600483556719,328.20176954434777,767.5663933733528
2016-05-25 18:00:00,-67.5874,-29.9868,,-17.6,999.2,-0.2,13.6,48.0,0,2015P21,0.0,624.5684268752556,624.5684268752556,3600.0,0.173491229687571,0.0,0.173491229687571,693.8600483556719,328.82633797122327,767.8336585795784
2016-05-25 19:00:00,-67.5874,-29.9868,,-17.6,999.4,0.0,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8600483556719,328.82633797122327,767.8336585795784
2016-05-25 20:00:00,-67.5874,-29.9868,0.08,-17.7,998.9,-0.5,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.8600483556719,328.82633797122327,767.8336585795784
2016-05-25 21:00:00,-67.584,-29.9752,,-17.8,999.2,-0.1,13.6,48.0,0,2015P21,493.75550051656916,379.20204714376376,622.5662108148731,3600.0,0.17293505855968697,0.137154305699047,0.10533390198437882,693.433581410405,329.20554001836706,767.6108515429191
2016-05-25 22:00:00,-67.584,-29.9752,,-17.9,999.1,-0.3,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.433581410405,329.20554001836706,767.6108515429191
2016-05-25 23:00:00,-67.584,-29.9752,0.058,-17.9,999.1,0.2,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,693.433581410405,329.20554001836706,767.6108515429191
2016-05-26 00:00:00,-67.5754,-29.9474,,-17.9,998.4,-0.7,13.6,48.0,0,2015P21,1183.4806770510825,959.1574040163223,1523.3546660684829,3600.0,0.42315407390791193,0.32874463251418956,0.2664326122267562,692.4115055144323,330.1646974223833,767.1000067740689
2016-05-26 01:00:00,-67.5754,-29.9474,,-18.0,997.9,-1.1,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,692.4115055144323,330.1646974223833,767.1000067740689
2016-05-26 02:00:00,-67.5754,-29.9474,0.141,-18.1,997.9,-1.2,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,692.4115055144323,330.1646974223833,767.1000067740689
2016-05-26 03:00:00,-67.5638,-29.9202,,-18.1,997.6,-0.8,13.6,44.0,0,2015P21,1158.35885066558,1293.7455717064804,1736.5404778540035,3600.0,0.4823723549594454,0.3217663474071055,0.35937376991846676,691.4114536102502,331.4584429940895,766.7558265937763
2016-05-26 04:00:00,-67.5638,-29.9202,,-18.1,997.6,-0.3,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,691.4114536102502,331.4584429940895,766.7558265937763
2016-05-26 05:00:00,-67.5638,-29.9202,0.161,-18.0,997.3,-0.6,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,691.4114536102502,331.4584429940895,766.7558265937763
2016-05-26 06:00:00,-67.5538,-29.9018,,-18.0,997.4,-0.2,13.6,48.0,0,2015P21,783.9797374774715,1115.29640871333,1363.2719127393832,3600.0,0.37868664242760647,0.21777214929929764,0.309804557975925,690.7349281939756,332.5737394028028,766.62900621324
2016-05-26 07:00:00,-67.5538,-29.9018,,-17.9,996.7,-0.9,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.7349281939756,332.5737394028028,766.62900621324
2016-05-26 08:00:00,-67.5538,-29.9018,0.126,-17.8,996.2,-1.1,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.7349281939756,332.5737394028028,766.62900621324
2016-05-26 09:00:00,-67.548,-29.8912,,-17.8,996.4,-1.0,13.6,44.0,0,2015P21,451.83121194099823,646.8712813383017,789.0461955451833,3600.0,0.2191794987625509,0.12550866998361063,0.17968646703841715,690.3451835096416,333.2206106841411,766.5588351716211
2016-05-26 10:00:00,-67.548,-29.8912,,-17.7,996.2,-0.5,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.3451835096416,333.2206106841411,766.5588351716211
2016-05-26 11:00:00,-67.548,-29.8912,0.073,-17.6,995.8,-0.4,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,690.3451835096416,333.2206106841411,766.5588351716211
2016-05-26 12:00:00,-67.541,-29.8714,,-17.5,994.8,-1.6,13.6,44.0,0,2015P21,844.1932032871891,780.706097132779,1149.8539796759333,3600.0,0.3194038832433148,0.2344981120242192,0.21686280475910527,689.6171557361613,334.0013167812739,766.243238859083
2016-05-26 13:00:00,-67.541,-29.8714,,-17.4,994.4,-1.8,13.6,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,689.6171557361613,334.0013167812739,766.243238859083
2016-05-26 14:00:00,-67.541,-29.8714,0.106,-17.3,993.5,-2.3,13.6,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,689.6171557361613,334.0013167812739,766.243238859083
2016-05-26 15:00:00,-67.5352,-29.8484,,-17.0,992.3,-2.5,13.6,48.0,0,2015P21,980.9180997678311,646.8702509384075,1175.0069957243875,3600.0,0.32639083214566317,0.27247724993550865,0.1796861808162243,688.7714438416624,334.64818703221226,765.7646576694923
2016-05-26 16:00:00,-67.5352,-29.8484,,-16.9,991.5,-2.9,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,688.7714438416624,334.64818703221226,765.7646576694923
2016-05-26 17:00:00,-67.5352,-29.8484,0.109,-16.6,990.2,-3.3,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,688.7714438416624,334.64818703221226,765.7646576694923
2016-05-26 18:00:00,-67.5342,-29.8248,,-16.4,988.8,-3.5,13.6,48.0,0,2015P21,1006.753497531065,111.5293064077144,1012.9123313391036,3600.0,0.28136453648308435,0.27965374931418474,0.030980362891031777,687.9036441585278,334.75971633862,765.0330001573107
2016-05-26 19:00:00,-67.5342,-29.8248,,-16.2,988.0,-3.5,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,687.9036441585278,334.75971633862,765.0330001573107
2016-05-26 20:00:00,-67.5342,-29.8248,0.094,-16.0,986.8,-3.4,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,687.9036441585278,334.75971633862,765.0330001573107
2016-05-26 21:00:00,-67.5412,-29.7918,,-15.7,984.6,-4.2,13.6,48.0,0,2015P21,1407.807888015524,-780.705436397781,1609.7900571129703,3600.0,0.44716390475360285,0.39105774667097887,-0.21686262122160582,686.6901517967381,333.97901090222206,763.6002516355359
2016-05-26 22:00:00,-67.5412,-29.7918,,-15.3,982.3,-5.7,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.6901517967381,333.97901090222206,763.6002516355359
2016-05-26 23:00:00,-67.5412,-29.7918,0.149,-14.8,980.1,-6.8,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,686.6901517967381,333.97901090222206,763.6002516355359
2016-05-27 00:00:00,-67.5518,-29.73,,-14.3,978.2,-6.4,13.6,48.0,0,2015P21,2635.6619568521983,-1182.2123841602804,2888.6571399284985,3600.0,0.8024047610912496,0.7321283213478329,-0.32839232893341125,684.417474924536,332.79679851806196,761.0394136218895
2016-05-27 01:00:00,-67.5518,-29.73,,-13.8,976.6,-5.6,13.6,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,684.417474924536,332.79679851806196,761.0394136218895
2016-05-27 02:00:00,-67.5518,-29.73,0.267,-13.3,974.9,-5.2,13.6,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,684.417474924536,332.79679851806196,761.0394136218895
